id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
78504737,"Bahía de Banderas, Nay., México",20.8747081938,-105.4522686181,31,,,,31,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
78525116,El Arco de Cabo San Lucas,22.8759574144,-109.8946738243,753,,,,753,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
79000484,"Camino al Santuario, en la Punta de Montañita., Montañita, Ecuador",-1.8188202365,-80.7587023079,1297,,,,1297,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
79365249,"La Paz, MX-BS, MX",24.2473472975,-110.1496058533,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
79365266,"La Paz, MX-BS, MX",24.2473241611,-110.1497680832,8,,,,8,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
79434310,"Cabo Pulmo, Los Cabos, MX-BS, MX",23.4059111111,-109.4260722222,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
79480837,"Pacific Ocean, BCS, MX",24.2161960203,-110.3024375659,1655,,,,1655,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
80062501,"Loreto, MX-BS, MX",26.050703204,-111.3390063637,38,,,,29891,obscured,open,true,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
80543269,"Los Bálsamos, Ecuador",-1.4998132119,-80.8091392392,129,,,,129,,open,false,,,Petaca Banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
80543283,"Los Bálsamos, Ecuador",-1.5001432425,-80.8090746092,63,,,,63,,open,false,,,Petaca Banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
80691875,manzanillo,19.1002287671,-104.3461814182,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
80831180,"La Paz, BCS, Mexico",24.2183449221,-110.3049195908,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
81173125,México,16.8468287648,-99.9160636961,84,,,,84,,open,false,gps,gps,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
82687929,"Playa Panteón, Oaxaca de Juárez, Oax., México",15.6646930539,-96.494282522,130,,,,130,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
82714676,Acapulco de Juárez,16.857421875,-99.8735046387,77,,,,77,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
82945383,"Playa Panteón, Oaxaca de Juárez, Oax., México",15.6641558755,-96.4949155233,24,,,,24,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
83005633,"Cabo Bello, BCS, Mexico",22.8973140398,-109.8651274962,189,,,,189,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
83219733,"Pacific Ocean, BCS, MX",25.8142629297,-111.3108204804,131,,,,131,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
83261490,,20.7004680861,-105.575445809,1620,,,,1620,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
84752448,"Océano Pacífico, BCS, MX",26.3804333333,-111.4293366667,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
84920494,"Loreto, MX-BS, MX",26.3803404985,-111.432535118,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
84920550,"Loreto, MX-BS, MX",26.3805917855,-111.4326154754,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
85301093,"Compostela, Nayarit, Mexico",21.16537032,-105.2279456099,,,,,,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
85536795,"El Saltito, Baja California Sur, México",24.244010287,-110.1444626249,237,,,,237,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
85544257,"Municipal de San Juan del Sur, Nicaragua",11.1066011059,-85.7754825391,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
85566415,"Huatulco, MX-OA, MX",15.7365357072,-96.1434764852,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
85566454,"Huatulco, MX-OA, MX",15.7373070755,-96.1440443838,11,,,,11,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
86247096,"Pacific Ocean, MX",24.5653320077,-110.3512015967,17734,,,,17734,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
86806620,"Puerto Ayora, Ecuador",-0.7530523217,-90.3111156954,83,,,,83,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
86806626,"Puerto Ayora, Ecuador",-0.7530523217,-90.3111156954,83,,,,83,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
87182305,"La Paz, MX-BS, MX",24.2442243616,-110.1428999686,4,,,,4,,open,false,,,Petaca Banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
87182306,"La Paz, MX-BS, MX",24.2443246332,-110.1430179858,4,,,,4,,open,false,,,Petaca Banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
87182320,"La Paz, MX-BS, MX",24.244358203,-110.1435814957,8,,,,8,,open,false,,,Petaca Banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
87182321,"La Paz, MX-BS, MX",24.2441478774,-110.1434527497,8,,,,8,,open,false,,,Petaca Banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
88344085,"Los Cabos, MX-BS, MX",22.8985679218,-109.8436705337,488,,,,488,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
88647454,"Puerto Vallarta, MX-JA, MX",20.5338236983,-105.2924871929,131,,,,131,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
88647457,"Puerto Vallarta, MX-JA, MX",20.5338236983,-105.2925086505,107,,,,107,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
88758463,"Marina, Cabo San Lucas, B.C.S., México",22.879394879,-109.907958135,32,,,,32,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
88996007,"El Medano Ejidal, 23479 Cabo San Lucas, B.C.S., Mexico",22.8822027778,-109.9082916667,,,,,,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
89777785,"Los Cabos, BCS, MX",23.3834236651,-109.4219083332,372,,,,372,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
89986267,"Loreto, MX-BS, MX",25.7071149653,-111.2147956532,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
90028165,"Gulf of California, Cabo San Lucas, BCS, MX",23.4049097974,-109.4186220472,478,,,,478,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
90231417,México,28.1450156131,-111.3124294952,961,,,,961,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
90471681,"Isla del Cano, Costa Rica",8.707268,-83.8817571,1727,,,,1727,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
90622053,"Unnamed Road, Son., México",28.2942595822,-111.4290147275,478,,,,478,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
90670392,"Loreto Municipality, BCS, Mexico",26.1007834228,-111.291476476,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
91196320,"Pichilinque, BCS, Mexico",24.2765139887,-110.3343751191,1079,,,,1079,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
91201925,"Vista Hermosa y Villas Capricho, 48270 Jal., México",20.5226793309,-105.3134236112,128,,,,128,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
91301120,"Bahía La Ceiba, Aguirre, Puntarenas, CR",9.4209310268,-84.1684792763,370,,,,370,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
91683332,"Isla de la Plata, Ecuador",-1.2613,-81.069294,260,,,,260,,open,false,,,Petaca Banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
92290535,Panama & Costa Rica,7.475485,-81.736912,63565,,,,63565,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
92419305,"La Paz, MX-BS, MX",24.5052200603,-110.3900857119,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
92419323,"La Paz, MX-BS, MX",24.5053055403,-110.3890671302,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
92587549,"Tulemar Gardens, Puntarenas Province, Quepos, 60601, Costa Rica",9.4097082962,-84.1648087016,1168,,,,1168,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
92587550,"Tulemar Gardens, Puntarenas Province, Quepos, 60601, Costa Rica",9.4097082962,-84.1648087016,1168,,,,1168,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
93893353,"frente ala pista del avion, Ecuador",-0.926792,-89.6117607,212,,,,212,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
94828252,"CR7G+WX6, Las Escobas del Venado, Panama",7.4147855,-80.1726007,231,,,,231,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
95322230,"San Cristóbal, Parque Nacional Galápagos, Galápagos, Ecuador",0.315,-89.9636111111,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
95322233,"San Cristóbal, Parque Nacional Galápagos, Galápagos, Ecuador",0.315,-89.9636111111,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
96181897,Las brisas,19.0618723511,-104.304818925,4,,,,4,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
96599038,Costa Rica,9.8488634757,-85.4024101049,526,,,,526,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
96913892,Islote Pelado,-1.9341550125,-80.7895279303,227,,,,227,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
97019881,Anconcito,-2.3147229854,-80.8903521672,2999,,,,2999,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
97060713,"Anconcito, Ecuador",-2.336862796,-80.8901335672,416,,,,416,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
98278035,"Huatulco, MX-OA, MX",15.7370038781,-96.1438238808,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
98278037,"Huatulco, MX-OA, MX",15.7370038781,-96.1438238808,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
98302410,"Parque Nacional Galápagos, San Cristobal, Galapagos, EC",-0.8991416667,-89.60853,65,,,,65,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
98840661,"Pacific Ocean, Cabo San Lucas, BCS, MX",22.9015083333,-109.8471833333,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
99428910,Mexico,28.0125200137,-111.1850775406,549,,,,549,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
99518288,Mexico,27.959767868,-111.368377693,235,,,,235,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100039096,"Las Tinajas, Heroica Guaymas, Son., Mexico",27.9253721273,-110.9567364835,34,,,,34,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100072468,"Montijo District, Panama",7.617002657,-81.7154873206,102,,,,102,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100267815,"Parque Nacional Machalilla, EC-MN-MA, EC-MN, EC",-1.2703817621,-81.0610454015,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100267819,"Parque Nacional Machalilla, EC-MN-MA, EC-MN, EC",-1.2703817621,-81.0610454015,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100267896,"Parque Nacional Machalilla, EC-MN-MA, EC-MN, EC",-1.2703817621,-81.0610454015,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100324888,"Cabo Corrientes, Jal., México",20.5073323665,-105.3917707573,119,,,,119,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100634080,,20.6977665607,-105.5776704647,604,,,,604,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
100733734,"La Paz, B.C.S., México",24.4518046644,-110.3555004671,5255,,,,5255,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101582301,Gibson,9.875647,-85.597362,1000,,,,1000,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101630545,Ricky,9.889369,-85.670184,1000,,,,1000,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101634886,San Juanillo,10.0533026729,-85.7751363286,1000,,,,1000,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101640679,"Isla Danzante, Baja California Sur, México",25.7915874572,-111.2424433118,1171,,,,1171,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101748825,"Paloma del Mar, 48270 Jal., México",20.5200420447,-105.3166234866,37,,,,37,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101836810,"Huatulco, MX-OA, MX",15.7370122596,-96.1439825992,15,,,,15,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101838938,"Oaxaca, MX",15.7456281033,-96.1279240521,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
101852753,"Pichilingue, B.C.S., México",24.2789317624,-110.3285573105,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102154143,"Huatulco, MX-OA, MX",15.7388408315,-96.1321498671,4,,,,4,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102154156,"Huatulco, MX-OA, MX",15.7388208023,-96.1320938445,4,,,,4,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102435151,Islote El Pelado,-1.9349977513,-80.7894119248,227,,,,227,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102438574,Islote El Pelado,-1.9349977513,-80.7894119248,227,,,,227,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102507604,Ayangue,-1.982225466,-80.7569117675,97,,,,97,,open,false,,"",Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102507610,Ayangue,-1.982225466,-80.7569117675,97,,,,97,,open,false,,"",Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102507616,Ayangue,-1.982225466,-80.7569117675,97,,,,97,,open,false,,"",Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102536825,"Huatulco, MX-OA, MX",15.7388700327,-96.1321326168,20,,,,20,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102542366,"Huatulco, MX-OA, MX",15.7389985292,-96.1319863262,20,,,,20,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102542371,"Huatulco, MX-OA, MX",15.7389970606,-96.1319913553,10,,,,10,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102542377,"Huatulco, MX-OA, MX",15.7390254587,-96.131999402,9,,,,9,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102542378,"Huatulco, MX-OA, MX",15.7390486935,-96.1319672154,13,,,,13,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102640613,"Manzanillo, MX-CL, MX",19.101345574,-104.3913992643,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102643638,"Manzanillo, MX-CL, MX",19.1010758654,-104.3913617828,1,,,,1,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102930797,México,16.8525667803,-99.8591861129,11,,,,11,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102958174,"León, Nicaragua",12.0684777492,-86.7175443534,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
102974933,Juluapan,19.1018559592,-104.392704159,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
103024281,"Plata Island, Ecuador",-1.2742012,-81.0673758,2636,,,,2636,,open,false,,"",Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
103026870,"Isabela, EC-GA, EC",-1.0324317537,-91.2338223703,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
103066882,"Santa Cruz, EC-GA, EC",-0.7703913087,-90.325704382,1953,,,,1953,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
103075836,"Puerto Vallarta, MX-JA, MX",20.5431811559,-105.2920613013,283,,,,283,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
103162760,"Islote El Pelado, Ecuador",-1.9349978,-80.789412,227,,,,227,,open,false,,"",Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
103441637,"Calle Casa Real, Mazatlán, SIN, MX",23.2719177936,-106.4661590724,58,,,,58,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
104323649,"Puerto Vallarta, Jal., México",20.6373412773,-105.250050282,7143,,,,7143,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
