type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2016-11-10 11:31:25-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000003198. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000003198				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000003198	3198		I. Sazima, C. Sazima, J. L. Gasparini & R. L. Moura	01														; Método_coleta:Coleta em poça de maré											1997-01-13		13	13	1997	01	13														Brasil		Bahia			Abrolhos, Ilha Santa Bárbara												-17.9666670000000011	-38.7000000000000028	not recorded				"17S58'00"""	"38W42'00"""																																							Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:25-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000003885. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000003885				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000003885	3885		Cristiana Simão Seixas	01														Georreferenciado utilizando a ferramenta data cleaning/geoLoc - CRIA/fonte municípios do IBGE - Tambor M8											1996-03-28		88	88	1996	03	28														Brasil		Rio de Janeiro		Angra dos Reis	Praia do Aventureiro, Ilha Grande												-23.0069440000000007	-44.3180559999999986	not recorded				23S00'25''	44W19'05''																																							Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:25-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000008583. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000008583				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000008583	8583		A.Carvalho-Filho	02														Coordenada aproximada - Maré 0,1 m - 23h50											2005-01-29		29	29	2005	01	29														Brasil		Espírito Santo		Guarapari	Praia das Castanheiras												-20.6716669999999993	-40.4955560000000006	not recorded				"20S40'18"""	"40W29'44"""																																A.Carvalho-Filho	2014-09						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000011497. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000011497				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000011497	11497		C. Zamprogno	01														Estação 1 e 2, 09:00-10:00 - Coord. aprox. Google Earth											1984-09-10		254	254	1984	09	10														Brasil		Espírito Santo		Serra	Praia de Manguinhos												-20.1833330000000011	-40.1833329999999975	not recorded				20S11'	40W11'																																K.Rebelo & G.C.Bortolo	2015-12						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000011998. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000011998				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000011998	11998		C.Zamprogno	05														Estação 7 (08h-08h30) - Coord. aprox. Google Earth											1985-03-20		79	79	1985	03	20														Brasil		Espírito Santo		Serra	Praia de Manguinhos												-20.1833330000000011	-40.1833329999999975	not recorded				20S11'	40W11'																																K.Rebelo & G.Bortolo	2016-01						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000011999. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000011999				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000011999	11999		C.Zamprogno	01														Estação 1 (08h30-09h) - Coord. aprox. Google Earth											1984-03-01		61	61	1984	03	01														Brasil		Espírito Santo		Serra	Praia de Manguinhos												-20.1833330000000011	-40.1833329999999975	not recorded				20S11'	40W11'																																K.Rebelo & G.Bortolo	2016-01						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000012030. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000012030				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000012030	12030		C.Zamprogno	02														Coord. aprox. Google Earth - Estação 7 (06h-08h)											1984-06-11		163	163	1984	06	11														Brasil		Espírito Santo		Serra	Praia de Manguinhos												-20.1833330000000011	-40.1833329999999975	not recorded				20S11'	40W11'																																K.Rebelo & G.Bortolo	2016-01						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208449. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208449				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208449	208449		Bolin, R. L.; Ommanney, F. D.	1							alc-55% isopropanol																	GVF 1730	1958-04-15	1100-1330	105	105	1958	4	15	1958-04-15	mostly bare rock	poison			see GVF 1730 (sta. HK-53) for more data.			Pacific Ocean|Indo-West Pacific|China|Hong Kong|Stanley Bay	Pacific Ocean / Indo-West Pacific	Stanley Bay			China		Hong Kong			Shallowly submerged rocky reef.							0-10 ft					22.2125000000	114.2102780000	not recorded				"22°12'45""N"	"114°12'37""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208461. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208461				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208461	208461		Bolin, R. L.; Ommanney, F. D.	1							alc-55% isopropanol																	GVF 1731	1958-04-24	1145-1430	114	114	1958	4	24	1958-04-24	irregular rock bottom, small sand patches	poison			See GVF 1731 (sta. HK-54) for more data.			Pacific Ocean|Indo-West Pacific|China|Hong Kong	Pacific Ocean / Indo-West Pacific				China		Hong Kong			North end of Shelter I., entrance to Port Shelter.							4-15 ft					22.3333330000	114.2950000000	not recorded				"22°20'0""N"	"114°17'42""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:230212. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-230212				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:230212	230212		Sumang, Yachad; Fehlmann, H. A.	1							alc-55% isopropanol																	GVF 1851	1959-01-19	1200-1400	19	19	1959	1	19	1959-01-19	limestone; staghorn coral; other coral heads	1 gal. noxfish, dipnet, hand			Coral Fish Project; see GVF 1851 (sta. 59-23, AEC 59-117) for more data			Pacific Ocean|Indo-West Pacific|Palau|Babel Lukes Reef	Pacific Ocean / Indo-West Pacific			Babel Lukes Reef	Palau					Ca. 1.25 miles sw. of entrance to Toagel Mid Passage; outer edge of barrier reef among scattered coral heads.							0-18 ft					7.2880560000	134.5155560000	not recorded				"7°17'17""N"	"134°30'56""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:230214. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-230214				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:230214	230214		Thai fishermen	1							alc-55% isopropanol																	GVF 2505	1961-03-15		74	74	1961	3	15	1961-03-15/1961-03-23	rocky	Japanese 'wonlai' net or 'chase-in' net			Naga Exped.; see GVF 2505 for more data.			Pacific Ocean|Indo-West Pacific|Thailand|Surat Thani|Gulf of Thailand	Pacific Ocean / Indo-West Pacific	Gulf of Thailand			Thailand		Surat Thani			Ca. 40-50 mi. NW of Goh Mah (Goh Mah is ca. 0.25 mi. offshore nw of Goh Phangan); from Bangkok wholesale market.							0-10 m					9.8000000000	99.9791670000	not recorded				"9°48'0""N"	"99°58'45""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:230215. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-230215				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:230215	230215		Gaines, R. A.; Scott, A. W.	6							alc-55% isopropanol																	GVF 0949	1956-10-11	1500-1530	285	285	1956	10	11	1956-10-11	coral & sand	2 lb. TNT, hand, nets			see GVF 949 (sta. 163) for more data.			Pacific Ocean|Indo-West Pacific|Palau	Pacific Ocean / Indo-West Pacific				Palau					"Udel Reef, off southeast end of Eil Malk I.; east side of reef off starboard stern of ship "Lignite" (aground)."							0-3 fa					7.1397220000	134.4072220000	not recorded				"7°8'23""N"	"134°24'26""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:230216. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-230216				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:230216	230216		Gaines,McDaniel,Scott,Nqrmekur,Fehlmann	3							alc-55% isopropanol																	GVF 0791	1956-06-28	1540-1745	180	180	1956	6	28	1956-06-28	rock, coral, coralline algae	1 gal. rotenone, dipnet, hand			See GVF 791 (sta. 5) for more data.			Pacific Ocean|Indo-West Pacific|Palau|Ngadarak Reef	Pacific Ocean / Indo-West Pacific			Ngadarak Reef	Palau					On east side of entrance to Malakal Passage; live coral, surge channels, surf zone; water clear, 0-12' deep.							0-12 ft					7.2780560000	134.4741670000	not recorded				"7°16'41""N"	"134°28'27""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2012-05-18 15:28:02.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:232965. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-232965				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:232965	232965		Fehlmann, H. Adair; Pierce, S.; Harry, R.	6							alc-55% isopropanol																	GVF 112	1955-08-19		231	231	1955	8	19	1955-08-19					High Island - Atoll Project.			Pacific Ocean|Indo-West Pacific|Palau	Pacific Ocean / Indo-West Pacific				Palau					About 2 mi. SSW of Ngaremediu District E of Urukthapel I., in surf zone on outside of barrier reef.  Sta. 112.												7.2180560000	134.4463890000	not recorded				"7°13'05""N"	"134°26'47""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2013-06-28 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:233086. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-233086				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:233086	233086		Pakal; et al	2							alc-55% isopropanol																	GVF 0133	1953-09-23	1330-1630	266	266	1953	9	23	1953-09-23	sand & coral	rotenone, dipnets, & floats			Station = 12			Pacific Ocean|Indo-West Pacific|Micronesia|Yap State|Ifalik Municipality|Ifaluk Atoll	Pacific Ocean / Indo-West Pacific			Ifaluk Atoll	Micronesia		Yap State	Ifalik Municipality		Reef flat between Ella and Elangalap Islets on middle of transect E, among moderately heavy coral.							0-8 ft					7.2450000000	144.4338890000	not recorded				"7°14'42""N"	"144°26'2""E"																																Chan, W. L.	1960-06-06						Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2013-12-19 13:10:21.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:236041. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-236041				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:236041	236041		Pinheiro, Hudson T.; Garcia, Eric	1							alc-75% EtOH; tissue						HTP 58											BAJA 01	2013-06-26		177	177	2013	6	26	2013-06-26/2013-06-27	rocky shore	spears						North America|Mexico|Baja California State	North America				Mexico		Baja California State			Bahia de los Angeles												28.9324490000	-113.5340880000	not recorded																																					Pinheiro, Hudson T; Garcia, Eric							Abudefduf troschelii					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		troschelii						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	1	0	0	0	specimen	0
